400.0,-0.12520132193317568
399.0,-0.14162240009702262
398.0,-0.055953550421442
397.0,0.10277727245164028
396.0,0.012620823479473653
395.0,-0.037074161663937906
394.0,0.006916469589473046
393.0,-0.01068607119034625
392.0,0.000434882663270875
391.0,-0.014227093566187617
390.0,-0.07725244072524408
389.0,-0.03243011339518525
388.0,-0.06366745497544116
387.0,-0.022775756473227823
386.0,0.12677915226487174
385.0,0.08833636529015827
384.0,-0.047177248195985684
383.0,0.04386210660360196
382.0,0.07367533806318598
381.0,-0.26431083621369234
380.0,-0.24958401552361892
379.0,-0.10836880722818508
378.0,-0.10914771693651082
377.0,0.060644594020981143
376.0,0.028724395124613424
375.0,-0.013185252562003518
374.0,-0.049083439451822204
373.0,-0.11955157358559214
372.0,-0.11852101146079679
371.0,0.04614092535322297
370.0,0.0930692498938815
369.0,-0.001686786732156934
368.0,-0.0013916257352495302
367.0,0.02650187981323146
366.0,-0.0003673336971681524
365.0,0.11834151961676065
364.0,0.10103025892911285
363.0,0.06111848887271846
362.0,0.06954308410648231
361.0,-0.052651143047723004
360.0,0.042420411133345465
359.0,0.05939755017888545
358.0,0.05083682008368201
357.0,0.08006245831059366
356.0,-0.07241252804560062
355.0,-0.08760263173852405
354.0,0.09023982778485233
353.0,-0.050890485719483354
352.0,-0.029167606573282396
351.0,-0.10156145776484142
350.0,-0.09586623006488389
349.0,0.058520101873749314
348.0,0.08877145109453641
347.0,-0.017852343702625673
346.0,-0.0075123400642774845
345.0,-0.029671851312837304
344.0,-0.02623355163422473
343.0,-0.010322418288763568
342.0,0.03517827906130617
341.0,-0.12276878297253047
340.0,-0.15286641198229337
339.0,-0.028954793523740224
338.0,0.05499848402158753
337.0,0.1163343641986538
336.0,0.10622400097022618
335.0,0.06374355709174702
334.0,-0.030745254987568974
333.0,0.16245891698502213
332.0,0.12913953065308348
331.0,0.16188496755806198
330.0,0.21619731975016676
329.0,0.328091079983021
328.0,0.24465041537808502
327.0,0.047710266205809225
326.0,0.05825753441270996
325.0,0.14188890910193439
324.0,0.15974956036626037
323.0,0.1907203929416045
322.0,0.2794233218118974
321.0,0.125581832514705
320.0,0.1798835728579225
319.0,0.12471378327572616
318.0,0.235651264325996
317.0,0.15673215693408526
316.0,0.29711933782062944
315.0,0.3019631920441453
314.0,0.373816020859863
313.0,0.4139197137832757
312.0,-0.03264477593839064
311.0,0.16981656661209144
310.0,0.42867927960705837
309.0,0.14887089927839428
308.0,0.4350191013279971
307.0,0.47764841428658056
306.0,0.10010338972773027
305.0,0.29328027408889695
304.0,0.6197531987144503
303.0,0.5539263840882905
302.0,0.5057152386150021
301.0,0.3390910193438845
300.0,0.46141228548905466
299.0,0.6939876296161542
298.0,0.5188799951488691
297.0,0.46786732156934085
296.0,0.51883754775332
295.0,0.775632162997999
294.0,0.5532138742344309
293.0,0.47823964586744283
292.0,0.5248135346552665
291.0,0.6547753319992723
290.0,0.8614517009277788
289.0,0.713346673943363
288.0,0.6847613849978776
287.0,0.71930446910436
286.0,0.6100600327451338
285.0,0.7090534230792553
284.0,0.9275180401431085
283.0,0.8887120247407677
282.0,0.45623976714571585
281.0,0.5538536171244921
280.0,0.9153871808865442
279.0,0.5902280031532351
278.0,0.5255897156024498
277.0,0.9727214844460614
276.0,0.5469528833909405
275.0,0.5694318112910073
274.0,1.3424079801103632
273.0,1.6622127220908374
272.0,1.2867988599842337
271.0,1.172412224849918
270.0,1.4770480868352434
269.0,1.2652840943544965
268.0,1.3933660784670427
267.0,1.799360257109939
266.0,2.184467285185859
265.0,2.2107604147716935
264.0,2.6438511915590324
263.0,3.2302164817173002
262.0,3.9565823782669334
261.0,4.388423988842399
260.0,4.426444727427081
259.0,4.935540597901886
258.0,5.44136195500576
257.0,5.9493663210235885
256.0,6.62697835182827
255.0,6.899551270389909
254.0,7.352889454854163
253.0,8.379843551027834
252.0,7.601267357952822
251.0,7.679128009217149
250.0,8.54875386574495
249.0,9.458219634952398
248.0,9.423382451033898
247.0,9.104905706142745
246.0,8.435389000060638
245.0,7.640015766175489
244.0,7.535049420896247
243.0,6.944181674852951
242.0,5.64050087926748
241.0,4.734703777818204
240.0,4.223910011521436
239.0,3.309926626644837
238.0,2.0082893699593716
237.0,0.23294766842520162
236.0,-0.5981929537323388
235.0,-1.908795706749136
234.0,-2.897295494512158
233.0,-2.873082287308229
232.0,-3.2843369110423866
231.0,-3.6565399308713844
230.0,-4.074707416166394
229.0,-4.4992420107937665
228.0,-5.405099751379541
227.0,-6.027287611424414
226.0,-6.634527924322358
225.0,-5.507488933357589
224.0,-4.773573464313868
223.0,-4.810563337578072
222.0,-4.323176277969801
221.0,-3.4796252501364378
220.0,-3.7618397914013704
219.0,-3.9024316293735977
218.0,-3.64744406039658
217.0,-3.5632769389363896
216.0,-3.08046813413377
215.0,-3.433387908556182
214.0,-3.827542295797708
213.0,-2.5429052210296526
212.0,-2.8800072766963796
211.0,-2.846546601176399
210.0,-2.411824631617246
209.0,-2.8949548238433085
208.0,-2.905721302528652
207.0,-2.9443908798738705
206.0,-1.9131223091383178
205.0,-1.4928112303680796
204.0,-2.7203656539930874
203.0,-1.9944788066217938
202.0,-1.465444788066218
201.0,-1.057300952034443
200.0,-0.847071129707113
